Date,Channel,Username,Message,Tag_owner
2023-01-28 22:48:07,sodapoppin ,coderhog,LULE,0
2023-01-28 22:48:07,sodapoppin ,paocumsalada,OMEGALUL,0
2023-01-28 22:48:10,sodapoppin ,death_dono,LUL,0
2023-01-28 22:48:10,sodapoppin ,imskyhigh,"god ur Pepega chat, dont fall for the bait OMEGALUL",0
2023-01-28 22:48:15,sodapoppin ,foreigngamer,xdd here we go,0
2023-01-28 22:48:16,sodapoppin ,airgoose1,same room PepeLaugh,0
2023-01-28 22:48:17,sodapoppin ,cucubellator,@elillama_ xdd,0
2023-01-28 22:48:19,sodapoppin ,romanovskibr,OMEGALUL,0
2023-01-28 22:48:24,sodapoppin ,deusexmachinist,this part Aware,0
2023-01-28 22:48:25,sodapoppin ,gayforcandy,Clueless i wonder if that stasis recharge hints anything,0
2023-01-28 22:48:25,sodapoppin ,macintoshplus21,imagine getting baited ICANT,0
2023-01-28 22:48:30,sodapoppin ,elillama_,the hard way? monkaChrist,0
2023-01-28 22:48:33,sodapoppin ,gianpieerxd,førsen,0
2023-01-28 22:48:34,sodapoppin ,estafood,:),0
2023-01-28 22:48:34,sodapoppin ,oldwrldblues,this guy is insane lmao,0
2023-01-28 22:48:36,sodapoppin ,macintoshplus21,gravity xdd,0
2023-01-28 22:48:40,sodapoppin ,nacchikins,space magic,0
2023-01-28 22:48:42,sodapoppin ,dancerfool,destroy the tethers mr poppin,0
2023-01-28 22:48:44,sodapoppin ,0verflux,sodaHmm,0
2023-01-28 22:48:44,sodapoppin ,blizzardtaint,industrial telekinesis,0
2023-01-28 22:48:50,sodapoppin ,lrnao,PuzzleTime,0
2023-01-28 22:48:51,sodapoppin ,etruscan359,F0/rsen,0
2023-01-28 22:48:55,sodapoppin ,foreigngamer,least insane engineer GIGACHAD,0
2023-01-28 22:48:57,sodapoppin ,romanovskibr,PepeLaugh this part,0
2023-01-28 22:48:59,sodapoppin ,philifilly,careful isaac xdd,0
2023-01-28 22:48:59,sodapoppin ,milkyeti,SOS Save Our Simp,0
2023-01-28 22:49:00,sodapoppin ,domus877,LETHIMCOOK,0
2023-01-28 22:49:00,sodapoppin ,thomasgames22,sodaCry fuck,0
2023-01-28 22:49:03,sodapoppin ,irndys,foodSNIFFA,0
2023-01-28 22:49:06,sodapoppin ,papuling2,Caedrel and Sodapoppin the kings of xdd,0
2023-01-28 22:49:07,sodapoppin ,fossabot,sodaL Thank you for resubscribing irish922 for 100 months meow MYAAA,0
2023-01-28 22:49:08,sodapoppin ,shamelesshero,PuzzleTime,0
2023-01-28 22:49:10,sodapoppin ,airgoose1,surely nothing is going to happen BatChest,0
2023-01-28 22:49:10,sodapoppin ,lrnao,PuzzleTime 󠀀,0
2023-01-28 22:49:11,sodapoppin ,elillama_,PuzzleTime,0
2023-01-28 22:49:12,sodapoppin ,curiitas_,xdd you got this,0
2023-01-28 22:49:12,sodapoppin ,0verflux,FeelsDankMan,0
2023-01-28 22:49:12,sodapoppin ,lavastar46,PuzzleTime,0
2023-01-28 22:49:14,sodapoppin ,elillama_,PuzzleTime CHILLS,0
2023-01-28 22:49:17,sodapoppin ,rr,you have to destroy the tethers,0
2023-01-28 22:49:17,sodapoppin ,bigbigbod,PuzzleTime,0
2023-01-28 22:49:18,sodapoppin ,ceabass,blow up shiney thing,0
2023-01-28 22:49:18,sodapoppin ,djbananas69,NOPERS NO ELPING,0
2023-01-28 22:49:18,sodapoppin ,lastzombierunner,teah,0
2023-01-28 22:49:19,sodapoppin ,foreigngamer,PuzzleTime,0
2023-01-28 22:49:19,sodapoppin ,0verflux,xdd do it,0
2023-01-28 22:49:20,sodapoppin ,h0ud1n,PepeLaugh,0
2023-01-28 22:49:21,sodapoppin ,katenee,plant the SOS beacon,0
2023-01-28 22:49:21,sodapoppin ,lastzombierunner,yeah,0
2023-01-28 22:49:21,sodapoppin ,firegeek22,Clueless,0
2023-01-28 22:49:23,sodapoppin ,gayforcandy,ull figure it out i believe in u,0
2023-01-28 22:49:24,sodapoppin ,supmydoot,PepeLaugh Gotta time it,0
2023-01-28 22:49:24,sodapoppin ,desnax2,indica4Crab,0
2023-01-28 22:49:26,sodapoppin ,spinney,pepoHmm,0
2023-01-28 22:49:30,sodapoppin ,snoredge,xdd overthinking,0
2023-01-28 22:49:30,sodapoppin ,cherrynecessary,big ball sodaSipping,0
2023-01-28 22:49:30,sodapoppin ,everfrost_,atpCap,0
2023-01-28 22:49:32,sodapoppin ,bladecrusher,Clueless,0
2023-01-28 22:49:34,sodapoppin ,macintoshplus21,no elpers xdd,0
2023-01-28 22:49:36,sodapoppin ,chessmaniaconcrack,SHOOT THAT WHEEL,0
2023-01-28 22:49:36,sodapoppin ,irndys,Concerned Hes pretending right?,0
2023-01-28 22:49:37,sodapoppin ,gianpieerxd,førsen,0
2023-01-28 22:49:39,sodapoppin ,foreigngamer,FeelsDankMan good one,0
2023-01-28 22:49:41,sodapoppin ,domus877,no elp?,0
2023-01-28 22:49:41,sodapoppin ,thenorwegiancarrot,"damn, Gomer Pyle lost some weight",0
2023-01-28 22:49:44,sodapoppin ,ceabass,Clueless,0
2023-01-28 22:49:45,sodapoppin ,dictator998,sodaSway  Looking,0
2023-01-28 22:49:45,sodapoppin ,rexsimos,sodaPeek,0
2023-01-28 22:49:46,sodapoppin ,alwaysbegaming,Pepega,0
2023-01-28 22:49:46,sodapoppin ,xjasmineeee_x,Clueless,0
2023-01-28 22:49:48,sodapoppin ,macintoshplus21,xdd he is rping,0
2023-01-28 22:49:49,sodapoppin ,elillama_,PuzzleTime PepeLaugh TeaTime,0
2023-01-28 22:49:50,sodapoppin ,fossabot,Sodapoppin's twitter: twitter.com/Sodapoppintv,0
2023-01-28 22:49:51,sodapoppin ,ceabass,the big shiney wheel?,0
2023-01-28 22:49:52,sodapoppin ,gray0ne_,PuzzleTime,0
2023-01-28 22:49:52,sodapoppin ,philifilly,PuzzleTime,0
2023-01-28 22:49:55,sodapoppin ,foreigngamer,PuzzleTime PEPW,0
2023-01-28 22:49:57,sodapoppin ,kozosayz,stasis,0
2023-01-28 22:50:00,sodapoppin ,itsleonxf,POGGERS,0
2023-01-28 22:50:01,sodapoppin ,boneweaver99,sodaSway Looking how does he do that?,0
2023-01-28 22:50:05,sodapoppin ,macintoshplus21,-1,0
2023-01-28 22:50:06,sodapoppin ,lrnao,xdd,0
2023-01-28 22:50:07,sodapoppin ,huntersmia,look at the panel down there bro,0
2023-01-28 22:50:08,sodapoppin ,h0ud1n,xdd,0
2023-01-28 22:50:09,sodapoppin ,shamelesshero,PuzzleTime  󠀀,0
2023-01-28 22:50:10,sodapoppin ,lisanderspooner,?,0
2023-01-28 22:50:10,sodapoppin ,macintoshplus21,-10,0
2023-01-28 22:50:10,sodapoppin ,0verflux,xdd,0
2023-01-28 22:50:10,sodapoppin ,ceabass,Clueless,0
2023-01-28 22:50:11,sodapoppin ,siryork1,bro what,0
2023-01-28 22:50:11,sodapoppin ,soap_deal_er,??????,0
2023-01-28 22:50:11,sodapoppin ,papuling2,???????,0
2023-01-28 22:50:11,sodapoppin ,romanovskibr,not pretending Sadge,0
2023-01-28 22:50:11,sodapoppin ,philifilly,2ndAmendment,0
2023-01-28 22:50:12,sodapoppin ,soudro,xdd,0
2023-01-28 22:50:13,sodapoppin ,macintoshplus21,xdd,0
2023-01-28 22:50:14,sodapoppin ,airgoose1,wasting ammo NotLikeThis,0
2023-01-28 22:50:14,sodapoppin ,supastealth33,theres no way,0
2023-01-28 22:50:15,sodapoppin ,thomasgames22,weebGiggles,0
2023-01-28 22:50:15,sodapoppin ,sotoah,PepegaAim,0
2023-01-28 22:50:15,sodapoppin ,xeronn_,ICANT,0
2023-01-28 22:50:16,sodapoppin ,bigbigbod,2ndAmendment dang rock,0
2023-01-28 22:50:16,sodapoppin ,synnerlock,xdd,0
2023-01-28 22:50:17,sodapoppin ,beefgirl,Sadge,0
2023-01-28 22:50:19,sodapoppin ,0verflux,Pepega,0
2023-01-28 22:50:20,sodapoppin ,djbananas69,xdd,0
2023-01-28 22:50:20,sodapoppin ,dancerfool,come on man,0
2023-01-28 22:50:22,sodapoppin ,franktizzle,Pepega,0
2023-01-28 22:50:22,sodapoppin ,kshpew1,he doesnt know xdd,0
2023-01-28 22:50:22,sodapoppin ,supmydoot,-20 ammo PepeLaugh,0
2023-01-28 22:50:23,sodapoppin ,chessmaniaconcrack,NOT THAT THAT THING THAT POWERS IT SHOOT THAT,0
2023-01-28 22:50:25,sodapoppin ,gayforcandy,FEELSWAYTOODANKMAN must.. resist.... typing..,0
2023-01-28 22:50:25,sodapoppin ,soudro,Pepega,0
2023-01-28 22:50:25,sodapoppin ,milkyeti,sodaDrunk,0
2023-01-28 22:50:26,sodapoppin ,foreigngamer,PepegaAim,0
2023-01-28 22:50:26,sodapoppin ,irndys,2ndAmendment,0
2023-01-28 22:50:26,sodapoppin ,lisanderspooner,xdd,0
2023-01-28 22:50:26,sodapoppin ,spinney,Pepega Clap,0
2023-01-28 22:50:26,sodapoppin ,sexycringe,plant the beacon is the instruction,0
2023-01-28 22:50:26,sodapoppin ,huntersmia,...,0
2023-01-28 22:50:28,sodapoppin ,degu_channel,peepoClap,0
2023-01-28 22:50:29,sodapoppin ,in34n30815,dude....,0
2023-01-28 22:50:29,sodapoppin ,unitedthreee,you goig to need to time it,0
2023-01-28 22:50:29,sodapoppin ,piskonavt,????????,0
2023-01-28 22:50:30,sodapoppin ,ceabass,not pretending actually retarded FeelsBadMan,0
2023-01-28 22:50:30,sodapoppin ,kimiryun,PepeLaugh,0
2023-01-28 22:50:30,sodapoppin ,elillama_,Lacks critical information xdd,0
2023-01-28 22:50:32,sodapoppin ,fktardiumleviosa,holy shit it looks good,0
2023-01-28 22:50:32,sodapoppin ,foxcloak,what is he doing,0
2023-01-28 22:50:32,sodapoppin ,lisanderspooner,shoot dude,0
2023-01-28 22:50:34,sodapoppin ,franktizzle,YEP,0
2023-01-28 22:50:35,sodapoppin ,bladecrusher,Pepega,0
2023-01-28 22:50:35,sodapoppin ,rr,yes,0
2023-01-28 22:50:36,sodapoppin ,foreigngamer,yes,0
2023-01-28 22:50:36,sodapoppin ,0verflux,yes,0
2023-01-28 22:50:36,sodapoppin ,gray0ne_,yes,0
2023-01-28 22:50:36,sodapoppin ,h0ud1n,xdd 󠀀,0
2023-01-28 22:50:37,sodapoppin ,kineon,*shoots* doesnt work ... *shoots againÜ,0
2023-01-28 22:50:37,sodapoppin ,airgoose1,YEP,0
2023-01-28 22:50:37,sodapoppin ,philifilly,no elp chat vNOPERS,0
2023-01-28 22:50:37,sodapoppin ,soap_deal_er,yes,0
2023-01-28 22:50:37,sodapoppin ,85nocab,yes,0
2023-01-28 22:50:38,sodapoppin ,eu_tw,yes,0
2023-01-28 22:50:38,sodapoppin ,kaybee2b,yes,0
2023-01-28 22:50:38,sodapoppin ,joeyzoom,Yes,0
2023-01-28 22:50:38,sodapoppin ,papuling2,yes,0
2023-01-28 22:50:38,sodapoppin ,soudro,sodaYes,0
2023-01-28 22:50:38,sodapoppin ,tedol,yes,0
2023-01-28 22:50:38,sodapoppin ,siryork1,eys,0
2023-01-28 22:50:38,sodapoppin ,deviousmod_,Yes,0
2023-01-28 22:50:38,sodapoppin ,hardtoport,yes,0
2023-01-28 22:50:38,sodapoppin ,in34n30815,yes,0
2023-01-28 22:50:39,sodapoppin ,rida220,yes,0
2023-01-28 22:50:39,sodapoppin ,kayl_20,yes,0
2023-01-28 22:50:39,sodapoppin ,cptsyphilis,use the shovel,0
2023-01-28 22:50:39,sodapoppin ,shamelesshero,PuzzleTime,0
2023-01-28 22:50:39,sodapoppin ,aronblaze,yes,0
2023-01-28 22:50:39,sodapoppin ,ceabass,yep,0
2023-01-28 22:50:39,sodapoppin ,irieuwu,yes,0
2023-01-28 22:50:39,sodapoppin ,kimiryun,yes,0
2023-01-28 22:50:39,sodapoppin ,djbananas69,xdd no,0
2023-01-28 22:50:39,sodapoppin ,renzir,yes,0
2023-01-28 22:50:39,sodapoppin ,kevinrez15,!feet,0
2023-01-28 22:50:39,sodapoppin ,soulinger,happy about the remake. been great to watch SeemsGood,0
2023-01-28 22:50:39,sodapoppin ,lt_sharp,Yes,0
2023-01-28 22:50:39,sodapoppin ,thenorwegiancarrot,YEP,0
2023-01-28 22:50:39,sodapoppin ,deadlyymoo,yup,0
2023-01-28 22:50:40,sodapoppin ,bigenoodle,yes,0
2023-01-28 22:50:40,sodapoppin ,death_dono,yes,0
2023-01-28 22:50:40,sodapoppin ,irndys,yes xdd,0
2023-01-28 22:50:40,sodapoppin ,fossabot,kevinrez15 licks the feet of lost10101 peepoFeet 16723 feet have been licked.,0
2023-01-28 22:50:40,sodapoppin ,gray0ne_,too late,0
2023-01-28 22:50:41,sodapoppin ,bladecrusher,yes,0
2023-01-28 22:50:41,sodapoppin ,macintoshplus21,xdd yes,0
2023-01-28 22:50:41,sodapoppin ,jwardoin,yup,0
2023-01-28 22:50:41,sodapoppin ,lastzombierunner,go on the rock,0
2023-01-28 22:50:42,sodapoppin ,turnc0at,NODDERS,0
2023-01-28 22:50:42,sodapoppin ,marlsweetie,maybe,0
2023-01-28 22:50:43,sodapoppin ,lrnao,WhaT IS HE DOING?,0
2023-01-28 22:50:44,sodapoppin ,kevinrez15,plink,0
2023-01-28 22:50:44,sodapoppin ,spinney,you already know the answer,0
2023-01-28 22:50:44,sodapoppin ,squigy_,Plant it on the rock danPanic sodaSpin danPanic sodaSpin,0
2023-01-28 22:50:44,sodapoppin ,supastealth33,xdd  yes you are,0
2023-01-28 22:50:44,sodapoppin ,t3s_0,"no, ur fine",0
2023-01-28 22:50:44,sodapoppin ,gianpieerxd,førsen,0
2023-01-28 22:50:45,sodapoppin ,kentaro777,yes,0
2023-01-28 22:50:45,sodapoppin ,soap_deal_er,the most retarded,0
2023-01-28 22:50:45,sodapoppin ,skinerch,classic NMP question,0
2023-01-28 22:50:45,sodapoppin ,imskyhigh,ofc u are,0
2023-01-28 22:50:45,sodapoppin ,nuuf,yes,0
2023-01-28 22:50:46,sodapoppin ,notbeaverfromitaly,Why ask that,0
2023-01-28 22:50:47,sodapoppin ,konoxians,READ,0
2023-01-28 22:50:47,sodapoppin ,devant2k,ok,0
2023-01-28 22:50:47,sodapoppin ,dazespam,God gamer moment,0
2023-01-28 22:50:47,sodapoppin ,romanovskibr,very dumb,0
2023-01-28 22:50:49,sodapoppin ,polarmonke,yes xdd,0
2023-01-28 22:50:49,sodapoppin ,ceabass,big wheel bro,0
2023-01-28 22:50:51,sodapoppin ,rr,its ok im sure a lot of us who played this were dumb too,0
2023-01-28 22:50:51,sodapoppin ,nacchikins,I mean,0
2023-01-28 22:50:53,sodapoppin ,fossabot,Sodapoppin's discord https://discord.gg/sodapoppin (Do sub not have to be to join),0
2023-01-28 22:50:54,sodapoppin ,tedol,no,0
2023-01-28 22:50:55,sodapoppin ,0verflux,PepeLaugh,0
2023-01-28 22:50:55,sodapoppin ,gray0ne_,WhaT,0
2023-01-28 22:50:56,sodapoppin ,h0ud1n,HUH,0
2023-01-28 22:50:56,sodapoppin ,deadlyymoo,no,0
2023-01-28 22:50:57,sodapoppin ,irndys,Concerned,0
2023-01-28 22:50:57,sodapoppin ,cherrynecessary,Dumb an understatement sodaSipping,0
2023-01-28 22:50:58,sodapoppin ,85nocab,????,0
2023-01-28 22:50:58,sodapoppin ,dadbodhotrod,?,0
2023-01-28 22:50:59,sodapoppin ,traviance,the thing giving it power - shoot it lol,0
2023-01-28 22:50:59,sodapoppin ,in34n30815,xD,0
2023-01-28 22:51:00,sodapoppin ,foreigngamer,WhaT,0
2023-01-28 22:51:00,sodapoppin ,boneweaver99,xdd just another 50 shots,0
2023-01-28 22:51:02,sodapoppin ,coderhog,he gets it,0
2023-01-28 22:51:02,sodapoppin ,tatortotthebot,HUH,0
2023-01-28 22:51:03,sodapoppin ,deusexmachinist,ITS A DRILL AINTNOWAY,0
2023-01-28 22:51:03,sodapoppin ,ceabass,no?,0
2023-01-28 22:51:04,sodapoppin ,airgoose1,????,0
2023-01-28 22:51:04,sodapoppin ,in34n30815,"""i get it"" doesnt get it LUL",0
2023-01-28 22:51:05,sodapoppin ,piskonavt,KKonaW yes,0
2023-01-28 22:51:05,sodapoppin ,meyern3,aeriyWOOW omg,0
2023-01-28 22:51:09,sodapoppin ,uveins,he's so rucktarded WTRuck,0
2023-01-28 22:51:11,sodapoppin ,0verflux,FeelsDankMan,0
2023-01-28 22:51:11,sodapoppin ,romanovskibr,not pretending Sadge,0
2023-01-28 22:51:12,sodapoppin ,walljumper27,WHaT,0
2023-01-28 22:51:12,sodapoppin ,philifilly,progress? PauseChamp,0
2023-01-28 22:51:13,sodapoppin ,macintoshplus21,xdd,0
2023-01-28 22:51:18,sodapoppin ,curiitas_,xdd you got this,0
2023-01-28 22:51:18,sodapoppin ,elillama_,So close xdd,0
2023-01-28 22:51:18,sodapoppin ,0verflux,Pepega,0
2023-01-28 22:51:19,sodapoppin ,castdata,??????,0
2023-01-28 22:51:19,sodapoppin ,elillama_,Try it again xdd,0
2023-01-28 22:51:20,sodapoppin ,supastealth33,KKonaW  gun?,0
2023-01-28 22:51:20,sodapoppin ,bennisfsk,OMEGALULiguess,0
2023-01-28 22:51:20,sodapoppin ,retau_,FeelsDankMan,0
2023-01-28 22:51:20,sodapoppin ,supmydoot,WHAT IS HE DOING LULW,0
2023-01-28 22:51:20,sodapoppin ,h0ud1n,xdd,0
2023-01-28 22:51:21,sodapoppin ,joshuadim,FeelsDankMan not pretending,0
2023-01-28 22:51:22,sodapoppin ,dancerfool,that's not what youre trying to do,0
2023-01-28 22:51:22,sodapoppin ,ceabass,wtf is he doing HUH,0
2023-01-28 22:51:22,sodapoppin ,natsukun,xdd,0
2023-01-28 22:51:22,sodapoppin ,chillli,my streamer,0
2023-01-28 22:51:22,sodapoppin ,foreigngamer,xdd,0
2023-01-28 22:51:23,sodapoppin ,joeyzoom,HUH,0
2023-01-28 22:51:23,sodapoppin ,turnc0at,huhWhat Sucks it off??,0
2023-01-28 22:51:23,sodapoppin ,sotoah,xdd,0
2023-01-28 22:51:24,sodapoppin ,kentaro777,HandsUp,0
2023-01-28 22:51:24,sodapoppin ,tedol,"no, you don't",0
2023-01-28 22:51:24,sodapoppin ,katenee,is he overthinking it,0
2023-01-28 22:51:24,sodapoppin ,lycurgop,did you listen to the dialogue?,0
2023-01-28 22:51:24,sodapoppin ,macintoshplus21,xdd getting closer,0
2023-01-28 22:51:24,sodapoppin ,un_muerte,yep,0
2023-01-28 22:51:25,sodapoppin ,meyern3,xdd surely,0
2023-01-28 22:51:25,sodapoppin ,niknip,Skateparkge,0
2023-01-28 22:51:25,sodapoppin ,thenorwegiancarrot,"warmer, warmer",0
2023-01-28 22:51:26,sodapoppin ,tempaine,????????,0
2023-01-28 22:51:27,sodapoppin ,0verflux,xdd,0
2023-01-28 22:51:27,sodapoppin ,teevivi,xdd,0
2023-01-28 22:51:27,sodapoppin ,tureynul,xdd yeah bro,0
2023-01-28 22:51:27,sodapoppin ,snoredge,Lamonting,0
2023-01-28 22:51:28,sodapoppin ,charlygotthesmarly,sucks that metal off,0
2023-01-28 22:51:28,sodapoppin ,deviousmod_,HOLD !,0
2023-01-28 22:51:29,sodapoppin ,oxykittenn,Pepega,0
2023-01-28 22:51:29,sodapoppin ,airgoose1,but the beacon has to be on the rock...,0
2023-01-28 22:51:30,sodapoppin ,lexius72,read mission again @sodapoppin,1
2023-01-28 22:51:31,sodapoppin ,ceabass,shoot the wheels ff,0
2023-01-28 22:51:32,sodapoppin ,xlc123,xdd,0
2023-01-28 22:51:34,sodapoppin ,halfman__,"it's a mining ship, it mines Sadge",0
2023-01-28 22:51:34,sodapoppin ,snoredge,Lamonting suck the metal off,0
2023-01-28 22:51:34,sodapoppin ,lt_sharp,No gun,0
2023-01-28 22:51:34,sodapoppin ,gayforcandy,boi,0
2023-01-28 22:51:34,sodapoppin ,mortr3x,warmer,0
2023-01-28 22:51:34,sodapoppin ,piskonavt,PuzzleTime,0
2023-01-28 22:51:34,sodapoppin ,deviousmod_,The WHEELS are turning !,0
2023-01-28 22:51:34,sodapoppin ,dancerfool,its a sucker not a gun,0
2023-01-28 22:51:34,sodapoppin ,foreigngamer,Skateparkge,0
2023-01-28 22:51:35,sodapoppin ,deusexmachinist,AINTNOWAY,0
2023-01-28 22:51:35,sodapoppin ,romanovskibr,gachiHYPER not metal,0
2023-01-28 22:51:36,sodapoppin ,papuling2,"Streaming since hes 15, brain hasn't developed since Sadge",0
2023-01-28 22:51:37,sodapoppin ,dgotthelf,look at red screen,0
2023-01-28 22:51:37,sodapoppin ,gaavv,Figure it out,0
2023-01-28 22:51:37,sodapoppin ,elillama_,xdd smartest streamer,0
2023-01-28 22:51:37,sodapoppin ,85nocab,nevers listens to dialogue,0
2023-01-28 22:51:38,sodapoppin ,death_dono,Pepega my strimer,0
2023-01-28 22:51:38,sodapoppin ,zaneshhi,Go to the wheel @sodapoppin,1
2023-01-28 22:51:39,sodapoppin ,gaavv,U got this,0
2023-01-28 22:51:39,sodapoppin ,deadlyymoo,u need to plant the signal on the rock,0
2023-01-28 22:51:39,sodapoppin ,tob1erone,Ammo is never used for a puzzle because it could soft lock your game LULW,0
2023-01-28 22:51:39,sodapoppin ,spirit_sp,Land on asteroid bro plant sos,0
2023-01-28 22:51:41,sodapoppin ,crystal_zyx,pause that shit and plant beacon!,0
2023-01-28 22:51:42,sodapoppin ,deusexmachinist,AINTNOWAY SODA PLEASE,0
2023-01-28 22:51:42,sodapoppin ,spinney,FeelsLateMan,0
2023-01-28 22:51:42,sodapoppin ,uveins,@sodapoppin if you had listened to the fucking dialogue xdd,1
2023-01-28 22:51:42,sodapoppin ,foreigngamer,Skateparkge xdd,0
2023-01-28 22:51:42,sodapoppin ,ironbullman,idiot xdd,0
2023-01-28 22:51:43,sodapoppin ,boneweaver99,xdd doing great,0
2023-01-28 22:51:43,sodapoppin ,0verflux,PepeLaugh,0
2023-01-28 22:51:44,sodapoppin ,nymphat,everything is gun to KKona,0
2023-01-28 22:51:46,sodapoppin ,wantednz,plant the beacon,0
2023-01-28 22:51:47,sodapoppin ,dazespam,Just plant it 4House,0
2023-01-28 22:51:49,sodapoppin ,djbananas69,Hmm what could it be,0
2023-01-28 22:51:49,sodapoppin ,soudro,xdd,0
2023-01-28 22:51:53,sodapoppin ,natsukun,Skateparkge,0
2023-01-28 22:51:54,sodapoppin ,aristokrat97,PuzzleTime so hard,0
2023-01-28 22:51:54,sodapoppin ,chessmaniaconcrack,SHOOT THAT WHEELM DAMN IT,0
2023-01-28 22:51:54,sodapoppin ,dbarixx,you have to do the thing xdd,0
2023-01-28 22:51:56,sodapoppin ,spinney,OMEGALUL,0
2023-01-28 22:51:57,sodapoppin ,gayforcandy,ROFL,0
2023-01-28 22:51:57,sodapoppin ,gray0ne_,Deadlole,0
2023-01-28 22:51:57,sodapoppin ,rr,lmaoo,0
2023-01-28 22:51:58,sodapoppin ,philifilly,Deadlole,0
2023-01-28 22:51:58,sodapoppin ,deviousmod_,OMEGALUL,0
2023-01-28 22:51:58,sodapoppin ,85nocab,????????,0
2023-01-28 22:51:58,sodapoppin ,lrnao,xdd,0
2023-01-28 22:51:58,sodapoppin ,lisanderspooner,???????,0
2023-01-28 22:51:58,sodapoppin ,0verflux,OMEGALUL,0
2023-01-28 22:51:59,sodapoppin ,shovel_knight25,Deadlole,0
2023-01-28 22:51:59,sodapoppin ,coderhog,LULW,0
2023-01-28 22:51:59,sodapoppin ,teevivi,please chance,0
2023-01-28 22:51:59,sodapoppin ,dazespam,OMEGALUL,0
2023-01-28 22:51:59,sodapoppin ,joshuadim,OMEGALUL,0
2023-01-28 22:51:59,sodapoppin ,jwardoin,??????????????,0
2023-01-28 22:51:59,sodapoppin ,thenorwegiancarrot,KEKW,0
2023-01-28 22:51:59,sodapoppin ,meyern3,xdd,0
2023-01-28 22:51:59,sodapoppin ,deusexmachinist,OMEGALUL,0
2023-01-28 22:51:59,sodapoppin ,koponenjn,OMEGALULiguess,0
2023-01-28 22:51:59,sodapoppin ,swimfighter,OMEGALUL,0
2023-01-28 22:51:59,sodapoppin ,alwaysbegaming,LUL,0
2023-01-28 22:51:59,sodapoppin ,thomasgames22,ppAutismo,0
2023-01-28 22:51:59,sodapoppin ,balkai,HAHAHAHA,0
2023-01-28 22:51:59,sodapoppin ,kshpew1,LULW,0
2023-01-28 22:52:00,sodapoppin ,foreigngamer,PEPW,0
2023-01-28 22:52:00,sodapoppin ,airgoose1,OMEGALUL,0
2023-01-28 22:52:00,sodapoppin ,shamelesshero,Deadlole,0
2023-01-28 22:52:00,sodapoppin ,elillama_,OMEGALUL,0
2023-01-28 22:52:00,sodapoppin ,h0ud1n,OMEGALUL2,0
2023-01-28 22:52:00,sodapoppin ,oxykittenn,KEKW,0
2023-01-28 22:52:00,sodapoppin ,supastealth33,OMEGALUL,0
2023-01-28 22:52:00,sodapoppin ,bakie99,LULW,0
2023-01-28 22:52:00,sodapoppin ,vioviz,LMAO,0
2023-01-28 22:52:00,sodapoppin ,nodusable,OMEGALUL,0
2023-01-28 22:52:00,sodapoppin ,gaavv,OMEGALUL,0
2023-01-28 22:52:01,sodapoppin ,deadlyymoo,LMAO,0
2023-01-28 22:52:01,sodapoppin ,haruiswaifu,OMEGALUL,0
2023-01-28 22:52:01,sodapoppin ,nazarik,OMEGALUL,0
2023-01-28 22:52:01,sodapoppin ,death_dono,OMEGALUL,0
2023-01-28 22:52:01,sodapoppin ,djbananas69,xdd,0
2023-01-28 22:52:01,sodapoppin ,fossabot,sodaShy Want to help out Chance and get a badge next to your name? Gift a sub https//bit.ly/2KPcW7h sodaPog You can now gift anonymously.,0
2023-01-28 22:52:01,sodapoppin ,chessmaniaconcrack,SHOOT THAT WHEEL,0
2023-01-28 22:52:01,sodapoppin ,unitedthreee,nice,0
2023-01-28 22:52:01,sodapoppin ,soap_deal_er,???????,0
2023-01-28 22:52:01,sodapoppin ,glisum,??????,0
2023-01-28 22:52:01,sodapoppin ,letsflashbang,hahhahahahahahahhaa,0
2023-01-28 22:52:02,sodapoppin ,elillama_,FOIAWOIWIOJFAWE,0
2023-01-28 22:52:02,sodapoppin ,smugemoji,AINTNOWAY,0
2023-01-28 22:52:02,sodapoppin ,nickledillpickle,deadlole,0
2023-01-28 22:52:02,sodapoppin ,leagueenj0yer,???,0
2023-01-28 22:52:02,sodapoppin ,ceabass,shoot the fucking wheels,0
2023-01-28 22:52:02,sodapoppin ,straybutnotlost,atpCap atpCap atpCap,0
2023-01-28 22:52:02,sodapoppin ,renzir,OMEGALUL,0
2023-01-28 22:52:02,sodapoppin ,legthejoy,Deadlole,0
2023-01-28 22:52:02,sodapoppin ,kimiryun,Deadlole,0
2023-01-28 22:52:02,sodapoppin ,papuling2,xdd,0
2023-01-28 22:52:02,sodapoppin ,un_muerte,OMEGALUL,0
2023-01-28 22:52:02,sodapoppin ,eu_tw,ICANT,0
2023-01-28 22:52:03,sodapoppin ,macintoshplus21,OMEGALUL CLIP,0
2023-01-28 22:52:03,sodapoppin ,natsukun,Deadlole,0
2023-01-28 22:52:03,sodapoppin ,spirit_sp,plant on rock,0
2023-01-28 22:52:03,sodapoppin ,unrainbow,Deadlole,0
2023-01-28 22:52:03,sodapoppin ,bladecrusher,OMEGALUL,0
2023-01-28 22:52:04,sodapoppin ,evil_alch,xdd this fuckin guy,0
2023-01-28 22:52:04,sodapoppin ,cortegos,LUL,0
2023-01-28 22:52:04,sodapoppin ,degu_channel,peepoClap,0
2023-01-28 22:52:04,sodapoppin ,boomdox,OMEGALUL,0
2023-01-28 22:52:04,sodapoppin ,zaneshhi,@sodapoppin go to the wheel bro,1
